address	job	company	blood_group	ssn	station_ID	current_latitude	current_longitude
"Setor Silveira, 3
Vila Santa Monica 2ª Seção
94807-605 Peixoto / PR"		Souza	O-	48037592197	296	58.6598595	35.89409
"USS Nixon
FPO AA 90232"		Smith Inc	B+	336-59-8206	3	55.856921	148.871628
岩手県鴨川市前弥六2丁目1番7号 今戸パレス222	音楽家	株式会社山本保険	AB-	586-62-9064	723	-38.833577	114.11801
"3730 Lindsey Land Suite 863
Smithshire, NJ 03763"		Tate-Garcia	B+	463-27-6469	605	56.4068275	88.184973
大分県東村山市湯本塩原38丁目15番19号 シティ中三依974		有限会社小林銀行	A-	164-09-3818	454	57.702823	104.758432
		有限会社斎藤食品	AB+	136-11-2056	594	34.401496	-137.777203
"Urszula-Henschel-Straße 2
83743 Göttingen"		Fiebig	AB+	222-32-5117	170	-76.8863365	45.416432
"Morro Rael Barros, 41
Vila Da Ária
83518-143 Farias Alegre / PI"	Tradutor	Montenegro	A+	65032748900	96	-0.2112905	61.905375
東京都横浜市鶴見区百村17丁目1番5号 コート氏家新田402		有限会社藤井印刷	B+	377-40-1850	723	-83.7236195	-74.969714
"343 Kimberly Road
West Tylerview, VT 72683"	Land	Curtis-Davis	B+	621-44-5855	791	-66.676897	114.28405
		Cossiga-Bajamonti s.r.l.	O-	BRSRMN08C12D865I	609	68.6022005	-32.901653
富山県鴨川市虎ノ門15丁目12番7号 日比谷公園パレス489	運転士	山本ガス株式会社	B-	346-95-3756	199	-86.5752095	20.63909
"Klemtplatz 32/21
62992 Hersbruck"		Döring	AB-	636-44-2026	204	-19.1901415	-132.254843
	Gerente de riscos em seguros	Nascimento Farias - ME	O+	03495812660	216	-8.402764	178.881737
"Trecho de Gonçalves
Cônego Pinheiro 1ª Seção
86696-118 da Cruz do Oeste / PB"		Moraes	A+	72461035970	121	-43.5446235	-105.957273
富山県小笠原村京橋42丁目24番17号 コート日比谷公園090		株式会社佐藤ガス	A-	504-62-7901	77	-22.600977	-90.481095
"455 Jackson Court
West Heatherport, NC 82198"	Charity officer	Graves-Reid	A+	639-90-7681	91	52.5882825	54.196939
"Stretto Anita, 4 Piano 4
28050, Pombia (NO)"	Therapist, occupational	Franzese Group	O-	MNTVNL92D07G137O	123	4.9058325	116.479344
"Piazza Veltroni, 715 Piano 7
30124, San Marco (VE)"	Tax adviser	Trapanese Group	A+	TRBSTN97D22I113E	315	-48.083643	145.949466
"Incrocio Petrucelli, 5 Piano 0
56125, Pisa (PI)"		Trevisan, Valentino e Cimini e figli	B+	MRRSTN34P21G166B	261	-15.393571	-10.764465
"Klingelhöferplatz 9-3
09500 Meiningen"		Walter AG	AB-	592-56-1523	240		
	Theatre director	Reynolds PLC	O-	087-78-3224	681		
"Estrada de Freitas, 932
Chácara Leonina
06807386 Fernandes de Rocha / GO"	Webmaster	Novaes Ltda.	AB+	06718592420	19	21.277559	8.329821
島根県横浜市栄区上高野28丁目12番18号 シティ木立378	裁判官	中村情報合同会社	AB-	322-36-5110	724	-16.003352	-90.135553
"Alfred-Hartmann-Straße 65/74
08630 Stendal"		Lindau	O-	750-63-9816	85	-43.7790185	10.891379
"Adlerstraße 8-9
80809 Bischofswerda"		Martin	O+	066-20-6850	531	88.8354705	115.930776
"Chácara Dias, 378
São Bernardo
54662-082 Vieira / RR"		Siqueira Alves e Filhos	AB-	16708523426	602	-89.0910845	145.322889
"49537 Michael Rapids Apt. 819
North Robert, OR 12224"		Phillips, Smith and Cruz	O-	844-46-2497	731	-11.9281475	113.753267
長崎県匝瑳市千束40丁目23番3号 パレス細野562		合同会社山崎建設	O-	545-47-6172	151		
"Sítio Novaes, 98
São José
94079595 Câmara / PE"	Selecionador de pessoal	da Mota	A+	64250839729	344	6.7687915	4.725189
"Unit 9254 Box 8620
DPO AA 45616"	Restaurant manager, fast food	Johnson-Baker	AB+	196-68-2060	64	72.4172475	76.321411
	Engineer, manufacturing systems	Chang Ltd	O-	075-62-9963	671	-79.3908715	-75.83382
"Engin-Kühnert-Allee 89/76
56339 Hannoversch Münden"		Berger	A+	644-24-2427	592	-38.9797885	148.958287
		有限会社藤田情報	O-	449-45-2873	173	12.5354815	-22.552084
"Canale Lucio, 6
95024, Santa Tecla Di Acireale (CT)"		Bajamonti-Notarbartolo s.r.l.	O-	GRDRMD13M57F836G	684	57.1945355	-109.903249
"Heintzeallee 50-32
21363 Schlüchtern"		Mielcarek	O-	202-55-7568	340	44.8717685	-42.6113
"Viela de Araújo, 49
Jardim Dos Comerciarios
61679026 Correia do Amparo / BA"		Novais	A+	25964871011	770	-77.957204	33.684877
"57279 Smith Fall Apt. 213
Shermanview, VA 56987"		Graves, Hall and Mcconnell	A-	697-58-6760	407	-0.970859	-28.615718
"Colônia Helena Andrade, 17
Vila São Gabriel Jacui
05514-901 Moraes / PA"		Macedo S.A.	B+	78619023586	659	-51.1625495	-111.328275
"Haeringstr. 23-35
62254 Bergzabern"		Hermann Gorlitz GmbH	O-	714-74-9076	803	-47.9111545	-152.210872
"Vollbrechtweg 5
40858 Luckenwalde"	Bäcker	Drubin Matthäi OHG mbH	A+	786-38-5824	386	54.2753125	173.048861
秋田県香取郡東庄町権現堂42丁目24番11号 羽折町コート321	配管工	株式会社阿部電気	A-	546-15-5255	627	65.238608	-29.052985
	Pilot	Sauer Gumprich GbR	A+	168-97-9077	3	13.2324595	-52.654535
"Vicolo Licia, 6
26866, Vidardo (LO)"	Government social research officer	Luciani e figli	O-	FSNGDU49H65L145K	206	-73.098702	176.655018
"Stretto Impastato, 590 Piano 8
07022, Berchidda (SS)"	Advertising account planner	Crespi e figli	O-	FBRTTN74E41A097Z	532	-74.120269	-128.091535
	Risk analyst	Wheeler PLC	B+	016-48-7825	124	-67.043553	175.764512
山梨県千代田区下吉羽18丁目22番15号 アーバン睦738	救急救命士	松田銀行株式会社	B-	795-80-3365	566	24.2201515	-66.606116
"Praia Ana Luiza Rocha, 44
Guarani
57742361 Duarte de Goiás / MS"	Designer de produto ou desenhista industrial	Barbosa	O-	47210853626	118	-11.0989155	167.719049
"Strada Farnese, 26
08018, Sindia (NU)"	Designer, blown glass/stained glass	Vidoni, Golgi e Norbiato e figli	O-	FNTGMR24T64F200A	725	17.9115365	93.224021
"Edeltraud-Niemeier-Straße 2-1
60392 Jüterbog"		Ortmann OHG mbH	B+	458-10-0328	166	69.433222	14.810351
"Hörleweg 1837
63032 Sigmaringen"		Döhn AG & Co. OHG	AB+	846-22-0738	287	-63.402976	-1.760771
和歌山県中央区幸手26丁目20番13号 シティ上広谷661		合同会社山口農林	B-	193-25-0884	267	56.769753	116.728726
山形県北区松石37丁目22番11号 二つ室コート303		山下電気株式会社	AB-	224-45-0744	342	-82.79577	167.127061
"Schulzgasse 45-41
47079 Zerbst"	Erzieher	Lindner Martin KGaA	A-	720-73-2235	475	-36.9273805	156.933278
		Cadorna, Semitecolo e Pedrazzini Group	B+	ZNIRCC32D63F377O	388	-44.13795	169.568541
"PSC 9845, Box 4517
APO AP 58095"		Abbott-Sutton	B-	504-89-1548	98	23.3911775	-25.269733
"Meinolf-Jäkel-Allee 7/3
99347 Auerbach"	Altenpfleger	Anders	B+	383-21-2480	319	-7.3336235	-108.906935
兵庫県多摩市日光32丁目1番2号 パレス猿楽町224	漫画家	有限会社山本銀行	A-	131-94-7875	131	-65.894075	-60.551181
"Vicolo Oreste, 18
25041, Erbanno (BS)"	Translator	Bacosi-Bocca e figli	O-	TSCGLT02C03F506K	542	-25.724801	106.90961
鹿児島県港区芝浦3丁目13番16号		加藤通信有限会社	AB-	692-27-7844	253	-59.032128	-3.432771
長野県国立市港南16丁目18番18号 浅草パーク743	エステティシャン	有限会社藤田運輸	A-	212-04-4090	211	-26.9166685	77.64272
福島県板橋区大中24丁目9番9号 クレスト虎ノ門虎ノ門ヒルズ森タワー075		佐藤ガス株式会社	AB+	335-76-3211	60	47.3843625	18.358202
		Sales da Mata - EI	O-	30514697857	58	53.862857	-35.188667
"Antonios-Neureuther-Allee 78
65013 Feuchtwangen"	Polizist	Kade	A+	664-62-5335	299	-17.595434	147.492032
"Alameda Fogaça, 4
Bandeirantes
57986-931 Almeida de Montenegro / SC"		Pires Silva Ltda.	B+	62018543989	184	51.271156	-177.858197
"Stretto Antonia, 67
20065, Inzago (MI)"		Grasso SPA	O+	CSGRND60H65L388S	64	-81.970673	32.936903
		Zito-Castiglione SPA	B-	MTLRMD26P47I442K	469	-67.1412155	-164.24557
"Incrocio Dino, 58
39040, Albions (BZ)"	Administrator	Interminei, Donati e Russo e figli	O+	PTRRMN88L02B531B	527	-0.194868	47.480089
"Stretto Coriolano, 54 Appartamento 95
42021, Barco (RE)"		Pavanello-Verdi e figli	B+	FRRRMI73C05C956G	637	72.538408	80.562918
		Camacho PLC	AB+	778-67-4826	539	18.7881075	49.474789
"16445 Elizabeth Squares
Lake Jonathanview, WA 46457"		Henry, Castaneda and Campbell	O+	888-14-7842	297	-49.1280515	-80.929362
"Fazenda de Abreu, 47
Marmiteiros
94749357 Pires / SE"		Costela - ME	B-	30526741961	458	-46.317136	110.495719
"Trevo Abreu, 99
Ápia
04227-154 Barros de Rezende / PE"	Engenheiro industrial	Cunha	O+	39275148619	383	-36.553889	-22.394581
宮城県西多摩郡檜原村五味ヶ谷8丁目7番2号 シティ高田馬場286		株式会社山口建設	AB-	080-52-6555	698	55.909656	157.289408
"Alameda Vargas, 4
Itapoa
65553659 Melo de Minas / PI"		Pacheco	B+	40852716362	536	5.8506565	-52.126345
		Cavalcanti Dias - EI	O+	98546073139	581	82.073214	142.921646
"Quadra de Silva
Pongelupe
82619-310 Moreira das Pedras / RR"	Trompetista	Monteiro - EI	AB+	12509736868	393	-15.037012	-149.673609
"Steffi-Keudel-Platz 63-18
09873 Gelnhausen"		Trubin AG & Co. KG	B+	937-87-6890	130	-29.4759535	-7.891464
"Incrocio Clelia, 4 Piano 0
89819, Monterosso Calabro (VV)"		Martucci s.r.l.	O+	CTNNTN17H14D983B	124	61.904226	-28.470145
		Kallert e.G.	O+	776-26-5305	756	75.8602035	-130.325086
"Rodovia Ana Luiza Rocha, 60
Pompéia
25578-872 Caldeira Verde / BA"		Silva	O+	23069817521	156	-49.169969	-90.719897
"Via Matteo Cavalcante, 44
Jaqueline
66111-303 Jesus de Porto / TO"	Pedreiro	Novais	O+	90732645883	423	66.9189705	22.189729
"Unit 8583 Box 8323
DPO AP 96876"		May-Smith	O+	636-93-0315	614	-40.4743195	146.08424
奈良県武蔵野市東浅草5丁目13番14号 丹勢クレスト158	アニメーター	合同会社松本建設	AB+	892-28-5554	31	13.782291	-0.856011
	Forstwirt	Striebitz GmbH	O-	730-74-7474	680	42.964323	-47.560892
三重県福生市外神田39丁目21番18号	司法書士	有限会社長谷川保険	AB+	520-51-5170	474		
京都府袖ケ浦市麹町17丁目25番18号	寿司職人	合同会社山本水産	O-	105-69-1436	120	51.965991	-5.15712
"Heydrichstraße 8
80587 Bremervörde"		Kroker Gerlach GbR	A+	607-09-5796	551	60.061252	14.307242
"Zoran-Seidel-Weg 3
61181 Tecklenburg"	Schornsteinfeger	Ackermann Vogt OHG mbH	B-	922-43-6798	695	-28.257338	-61.700701
	介護ヘルパー	株式会社太田通信	A+	104-28-1585	411	15.459942	-53.498387
長野県長生郡一宮町秋葉原24丁目18番15号 戸島コート044		三浦情報株式会社	A-	200-42-6236	179	-28.793586	50.147879
愛知県杉並区木立29丁目22番19号 三ノ輪コーポ610	大学教授	中村食品株式会社	AB+	254-64-4489	667	20.3742345	140.276842
		有限会社高橋保険	A-	352-66-8239	608	6.046961	164.715528
兵庫県印旛郡本埜村湯宮27丁目18番9号 パレス藤金156		株式会社山口食品	B+	236-92-7929	644	-79.746502	-142.968657
"Rita-Becker-Ring 740
97202 Ahaus"		Junken	A+	721-65-5850	324	32.6679215	175.338376
青森県富津市渡辺40丁目17番12号 アーバン上広谷820		田中印刷株式会社	O+	007-70-5197	750	-27.3937695	165.154601
神奈川県横浜市瀬谷区百村12丁目6番19号 パレス丸の内ＪＰタワー367		高橋通信合同会社	B-	764-78-5051	660	59.15205	7.27564
徳島県長生郡長生村虎ノ門虎ノ門ヒルズ森タワー19丁目4番1号 箭坪シャルム264		合同会社佐藤通信	AB+	228-36-6872	497	78.7937375	-43.195112
島根県西多摩郡檜原村四番町9丁目16番16号 コーポ氏家新田057		株式会社村上ガス	AB+	654-42-4145	608	-23.001926	-162.406948
"Praça Aparecida, 9
Vila Nova Gameleira 2ª Seção
98007-569 da Cunha / BA"		Abreu e Filhos	O+	08459163784	38	79.8983795	120.273613
"Canale Veltroni, 80
63066, Ischia (AP)"	Engineer, manufacturing	Cossiga, Forza e Scaduto e figli	A+	FNTBRC14R26L464L	189	-22.445575	-59.179467
"Lago Agatha Ribeiro, 38
Miramar
80222-914 da Mota / MT"		Aparecida e Filhos	A-	74518092341	428	14.842372	-31.030501
"8937 Craig Islands Suite 909
East Jessica, MI 09952"		Perez, Carrillo and Grant	O-	162-11-0134	91	24.7530795	11.392447
	Winzer	Wiek GmbH	B-	011-61-6002	805	-58.7520255	156.379048
"Viale Gangemi, 6
23862, Civate (LC)"		Bova-Ginese s.r.l.	B-	SGNSLS82E49D865S	167	-14.809779	-53.911869
"Eigenwilliggasse 38/46
26429 Rathenow"	Polizist	Rörricht Täsche Stiftung & Co. KGaA	O-	179-28-0287	596	-75.887252	-165.325651
"Vale da Cunha, 96
Mangabeiras
26939-444 Barbosa do Norte / PI"	Fisioterapeuta	Vasconcelos das Neves S/A	AB-	65081423726	368	-7.5585855	153.243716
"9894 Melinda Parkway
Port Barryton, FL 04635"		Parsons-Savage	O-	810-34-6563	362	47.920396	-22.717941
岡山県川崎市川崎区西川26丁目16番5号 アーバン明石町925	エンジニア演奏家	山本保険有限会社	AB+	651-12-3996	546		
神奈川県横浜市西区渡辺39丁目1番4号	測量士	吉田食品有限会社	B+	481-65-0231	490	50.826988	-122.489613
"Heintzegasse 2-5
40698 Coburg"		Hermighausen	B-	916-99-6432	704	-48.9693635	-0.420823
"Contrada Troisi, 93 Appartamento 42
47034, Forlimpopoli (FC)"		Semitecolo SPA	AB-	GRGFRN46P64H610A	279	-57.8259695	-64.259347
"Wendestr. 884
16786 Steinfurt"	Pilot	Gierschner Seip GmbH & Co. KGaA	B+	962-89-6511	520	84.9837225	109.019815
"Esplanada Pires, 70
Confisco
22598-638 Fogaça Verde / AL"		Vasconcelos Ferreira - EI	B+	27049316580	166		
"Contrada Montesano, 78
09022, Lunamatrona (SU)"		Saragat Group	A-	SFFLCN62R48F196G	263	-80.330533	68.073949
宮城県新島村東大和町17丁目3番12号	大学教授	池田保険有限会社	B+	701-86-7179	18	-67.3956535	-141.312227
"Via Ludovisi, 5
48100, Madonna Dell'Albero (RA)"		Trillini-Tutino e figli	B-	CSNRMO86M70G153F	617	-16.7650935	-76.986769
	公務員	合同会社井上ガス	O-	337-27-3974	452	46.354546	-73.705755
"Alameda de Cunha, 621
Conjunto Minas Caixa
52335-687 Fernandes Paulista / MG"		da Mota	AB-	25074839629	29	10.342243	35.273764
"Avenida de Cunha
Conjunto Capitão Eduardo
56046-091 Carvalho Verde / ES"		Cardoso Viana - EI	O+	87025496383	743	26.93864	-6.836653
"Leonard-Dussen van-Gasse 1/6
00411 Stadtroda"		Pölitz Stiftung & Co. KGaA	A-	179-20-3087	549	0.2091325	-170.832347
大分県山武郡芝山町豊町22丁目9番1号 ハイツ津久戸町187		株式会社長谷川鉱業	O-	346-53-2284	306	49.587784	37.7554
青森県神津島村西関宿23丁目13番7号 虎ノ門虎ノ門ヒルズ森タワーアーバン523		森保険合同会社	O+	162-46-5187	361	-59.670869	75.386637
"Antoinette-Bolzmann-Ring 7/9
97426 Hammelburg"		Börner	AB+	866-57-6876	217	-1.550479	-21.831261
青森県御蔵島村松が谷4丁目18番8号 中川崎クレスト562		有限会社岡本通信	A+	040-10-3324	432	67.043646	0.584452
"Ladeira Lara Camargo, 46
Vila Rica
17403470 Freitas da Praia / RR"	Contabilista	Aragão	O-	70329815695	325	-29.276671	-97.165144
"Karl Heinz-Briemer-Straße 9520
50870 Haldensleben"		Meister Röhrdanz GmbH & Co. KG	O-	631-14-4691	678	56.305834	118.113242
		Saragat Group	A+	BGOBNN19P58B697Z	705	-47.0971585	-6.449439
"Ann-Kruschwitz-Straße 9-4
02941 Schlüchtern"	Mathematiker	Pärtzelt AG & Co. OHG	AB+	416-03-3599	736	8.1244845	-9.7842
"Trecho de Câmara, 74
Vila Bandeirantes
92614732 Costela Grande / RN"	Cumim	Martins Brito Ltda.	A-	02548936198	119	-73.3813135	-90.89615
	営業	佐々木食品株式会社	AB+	753-34-5709	632	74.6819155	-127.763253
"9461 Stephanie Gardens Apt. 084
South Julian, MH 52230"		Knight, Cook and Greene	B+	651-65-7780	237	85.035196	84.859198
"Contrada Cirillo, 10 Piano 0
64024, Guardia Vomano (TE)"	Television production assistant	Amato-Salvemini e figli	B-	CLVLCI34M29F697S	74	8.948894	177.737996
"7159 Cynthia Summit Apt. 446
Brianmouth, WY 17323"		Woods, Martin and Fields	A+	313-68-1825	408	-3.75288	-114.194866
		Lindner Häring e.V.	AB+	457-11-9396	7	6.3645525	-72.124343
"Losekannallee 81-56
00320 Bad Freienwalde"		Röhricht	B+	485-53-0546	588	70.3018115	22.074712
"Piazza Michelotto, 119 Appartamento 0
01016, Tarquinia (VT)"		Asmundo-Nicolini e figli	A-	LRDRSR35D69C278X	743	-0.5057385	-82.068604
"Contrada Liana, 5
24027, Nembro (BG)"		Buscetta e figli	AB+	FRRMRN80B12C246S	709	57.9460345	-136.297768
"Reinhilde-Stroh-Allee 27/83
28239 Hamburg"		Tröst Hofmann Stiftung & Co. KG	A+	729-60-0269	19		
"Schenkring 91
47859 Soest"		Graf Steinberg OHG mbH	AB-	957-72-6284	698	-41.158583	-124.605766
"36404 Mccullough Green Apt. 613
West Gregoryland, WY 56835"		Brooks Inc	O+	499-01-9507	483	46.707177	128.106998
"Praia de Silveira
Vila Copacabana
78605-300 da Cunha / GO"		Ribeiro - ME	B-	64379820556	678	79.451069	-113.460319
石川県利島村中三依21丁目3番8号		阿部ガス株式会社	O-	560-33-4323	236	-27.3119965	-121.718081
新潟県横浜市西区津久戸町27丁目12番11号 クレスト明石町214		高橋情報合同会社	B+	029-04-8677	11	-36.954593	51.730412
"Holtstraße 36/86
48770 Rehau"	Pfleger	Winkler AG	AB-	468-38-5351	422	-48.340275	18.274703
"Yasemin-Geisler-Straße 4-2
44446 Forst"		Hentschel KG	O-	621-70-7415	639	66.382781	79.051352
"05983 Lisa Squares
Campbellburgh, MS 46912"		Moore-Eaton	AB+	761-56-7808	449	-37.03654	141.637973
新潟県葛飾区浅草38丁目8番8号		渡辺食品株式会社	O-	307-25-7029	266	18.491616	127.820443
千葉県川崎市多摩区細竹9丁目20番14号	アナウンサー	合同会社高橋情報	AB+	770-05-5087	549	75.026915	165.484989
"Loteamento de Guerra
Monte São José
49713166 Andrade / MA"	Lixeiro/Coletor de lixo	Andrade Lopes e Filhos	A-	81352097621	676	48.3263425	151.434487
"Ditschlerinallee 1-8
56350 Suhl"		Süßebier Reising KGaA	B+	037-59-1886	274	12.8516825	101.779672
"5366 Christine Mission Suite 974
Lake Savannah, TN 04457"	Operational researcher	Sullivan, Simmons and Crawford	A-	830-81-5215	555	-85.5482345	143.638175
"Parque Gael Henrique Barros
Concórdia
50604-882 da Luz Grande / MA"	Mecânico	Jesus - ME	O-	64305729865	222	49.5002995	158.286839
		Ferreira Freitas - ME	O+	89130627559	396	24.068109	142.409312
"Ritterstr. 47
67943 Ebermannstadt"		Heuser	AB-	469-30-2357	661	-45.8119835	103.647721
		Lopes Mendes e Filhos	AB-	29748063178	596	17.72853	-127.146456
"Incrocio Segni, 426
30125, San Polo (VE)"		Michelangeli-Pizziol s.r.l.	AB+	NGSLSU47B10F100B	223	16.4719255	142.328746
"Favela Fogaça, 22
Nova Vista
46614616 Borges / PI"		Siqueira - EI	O+	26451389773	451	-75.726781	-172.445105
千葉県長生郡長柄町油井1丁目16番1号		有限会社斎藤鉱業	AB+	086-57-6873	189	-36.5029095	175.412058
山梨県川崎市多摩区富久町30丁目19番9号		合同会社長谷川建設	O-	522-49-3279	747	-17.5165915	153.147102
"94898 Glass Fall
South Heather, FM 92907"	Make	Wiley, Smith and Green	A+	714-07-1878	789	52.382692	16.055405
鹿児島県葛飾区西浅草21丁目23番5号		近藤鉱業合同会社	O-	784-62-2083	204	7.76157	-20.048319
秋田県山武市西浅草7丁目9番17号		合同会社岡田ガス	AB-	606-93-4710	634	-58.713121	125.070221
東京都横浜市西区津久戸町16丁目27番5号		株式会社清水鉱業	O+	454-19-7381	28		
岐阜県御蔵島村油井11丁目24番10号		合同会社高橋銀行	A-	085-57-5129	291	-30.9580785	-122.885045
"Ladeira de da Rocha, 62
Santa Cecilia
84661274 Freitas / DF"		Fernandes Correia S.A.	AB-	69854273164	198	-56.080464	3.813015
千葉県八千代市卯の里2丁目9番15号 三ノ輪アーバン087	気象予報士	合同会社田中鉱業	O-	562-13-6657	743	16.652402	129.829409
		Taylor-Schaefer	A+	004-35-4868	425	-23.2539005	-124.75672
"Bogdan-Wulff-Platz 518
12799 Ebern"		Zimmer	AB+	589-17-6081	604	89.9867485	-178.250627
"Raisa-Heß-Straße 0
95841 Füssen"		Wähner Beier GmbH & Co. OHG	AB-	284-31-4877	130	55.10381	23.935935
茨城県小笠原村油井28丁目6番8号 西浅草パーク299		中島運輸株式会社	B+	346-01-4902	554	-4.6516695	-31.100418
"6515 Cole Greens Suite 263
West Markshire, NM 86873"		Oneal, Stephens and Young	A-	135-79-0335	430	42.028006	132.433432
"Pátio Fogaça, 501
Vila Pinho
65881-879 Costa do Sul / AM"	Alfaiate	Abreu S.A.	AB-	01469875357	123	23.189994	9.729175
"Feira Siqueira, 43
Olaria
49951358 Castro de Costa / AP"		Moreira Caldeira - EI	B-	31025486790	272	-47.0381755	-170.345309
	Personal trainer	Macedo e Filhos	AB+	82976104387	731	-34.069199	170.880232
	ウェディングプランナー	株式会社佐藤情報	O+	473-19-1331	214	-88.937856	150.490102
"89431 Velazquez Prairie Suite 209
Alexanderfort, ME 24360"		Jackson and Sons	AB-	513-43-2771	428	-59.2505375	29.316173
大分県横浜市港南区前弥六南町27丁目27番11号 シャルム平河町028	映画監督	西村通信株式会社	B-	452-96-6609	260	59.1048785	50.311233
		Pace Group	A-	BJMSPH80R31B400S	615	-35.615564	-95.090264
"Rotonda Orlando, 388 Appartamento 67
73038, Spongano (LE)"		Ricciardi e figli	O+	SRNDNT01S65A270H	293	-22.889873	-86.159841
